4 0 1 0 19 	2514.63880623	0.06278060	2
4 0 1 0 20 	2530.46974990	0.06278180	1
4 0 1 0 21 	2546.80058844	0.06278140	2
4 0 1 0 22 	2564.05729028	0.06278180	2
4 0 1 0 23 	2582.09774001	0.06278220	2
4 0 1 0 25 	2620.52954702	0.06290220	2
4 0 1 0 26 	2640.92070719	0.06290270	2
4 0 1 0 27 	2662.09517523	0.06302220	2
4 0 1 0 28 	2684.05291812	0.06302270	2
4 0 1 0 30 	2730.31797973	0.06326270	1
4 0 1 0 31 	2754.62600399	0.06514337	1
4 0 1 0 32 	2779.71462206	0.06326270	2
4 0 1 0 33 	2805.58820143	0.06514337	2
4 0 1 0 34 	2832.24202534	0.06338270	2
4 0 1 0 35 	2859.68064521	0.06526337	2
4 0 1 0 36 	2887.89926053	0.06350270	2
4 0 1 0 37 	2916.90238970	0.06538337	2
4 0 1 0 38 	2946.68511929	0.06374270	1
4 0 1 0 39 	2977.25226913	0.06550337	2
4 0 1 0 40 	3008.59867779	0.06374270	2
4 0 1 0 41 	3040.72911528	0.06562337	2
4 0 1 0 42 	3073.63854206	0.06386270	2
4 0 1 0 43 	3107.33326526	0.06774337	1
4 0 1 0 44 	3141.80348171	0.06398270	2
4 0 1 0 45 	3177.06037213	0.06774337	2
4 0 1 0 46 	3213.09224056	0.06410270	2
4 0 1 0 48 	3287.50354453	0.06422270	2
4 0 1 0 50 	3365.03588352	0.06434270	2
4 0 1 0 51 	3404.97466546	0.06810337	2
4 0 1 0 52 	3445.68770476	0.06446270	2
4 0 1 0 55 	3572.51362321	0.06834337	2
0 0 1 0 57 	1454.90772674	0.06476270	8
4 0 1 0 56 	3616.34337139	0.06470270	2
4 0 1 0 57 	3660.95702016	0.06858337	1
4 0 1 0 59 	3752.51436016	0.06858337	2
4 0 1 0 9 	2400.87832044	0.06042000	1
4 0 1 0 11 	2417.35556402	0.06054000	1
4 0 1 0 24 	2600.92182066	0.06278270	1
4 0 1 0 29 	2706.79385316	0.06302337	1
4 0 1 0 47 	3249.91065899	0.06786337	1
4 0 1 0 49 	3325.88237970	0.06798337	1
4 0 1 0 54 	3529.45746599	0.06458270	1
4 0 1 0 60 	2252.23814000	0.00006000	1
4 0 1 0 62 	2348.46274998	0.00018000	1
0 0 1 0 63 	194.03458998	0.00024000	2
4 0 1 0 64 	2447.79629998	0.00030000	1
4 0 2 0 6 	2459.53798772	0.09332030	1
4 0 2 0 7 	2465.09631921	0.09024000	1
4 0 2 0 8 	2471.44334086	0.09320030	1
4 0 2 0 9 	2478.58288723	0.09036000	2
4 0 2 0 11 	2495.24634150	0.06249000	3
4 0 2 0 12 	2504.76633737	0.09284030	2
4 0 2 0 18 	2578.54481490	0.06273100	3
4 0 2 0 22 	2643.57424990	0.09272180	1
4 0 2 0 23 	2661.81732328	0.09272220	1
4 0 2 0 24 	2680.84719066	0.09272270	1
4 0 2 0 25 	2700.67115202	0.09284220	2
4 0 2 0 26 	2721.28563219	0.09284270	2
4 0 2 0 27 	2742.68671523	0.09296220	2
4 0 2 0 28 	2764.88098312	0.09296270	2
4 0 2 0 29 	2787.86906265	0.09296337	2
4 0 2 0 30 	2811.64741425	0.09308270	2
4 0 2 0 31 	2836.21609214	0.09496337	1
4 0 2 0 32 	2861.57190206	0.09320270	2
4 0 2 0 33 	2887.72500399	0.09508337	1
4 0 2 0 36 	2970.90168628	0.09344270	1
4 0 2 0 37 	3000.21875156	0.09532337	1
4 0 2 0 38 	3030.30681478	0.09356270	1
4 0 2 0 39 	3061.19005785	0.09544337	1
4 0 2 0 40 	3092.85608929	0.09368270	1
4 0 2 0 41 	3125.32651040	0.09556337	1
4 0 2 0 42 	3158.56966629	0.09380270	1
4 0 2 0 10 	2486.51858666	0.06297030	2
4 0 2 0 15 	2638.08788075	0.09272000	1
4 0 2 0 16 	2650.78010805	0.09272030	1
4 0 2 0 17 	2664.26610887	0.09272060	1
4 0 2 0 19 	2593.61515360	0.06273140	2
4 0 2 0 20 	2609.47724990	0.09272180	1
4 0 2 0 21 	2626.13482328	0.09272220	1
4 0 2 0 34 	2914.65158628	0.09344270	1
4 0 2 0 35 	2942.38595156	0.09532337	1
4 0 3 0 51 	3605.45420627	0.09816337	1
4 0 3 0 55 	3773.86144016	0.09840337	1
4 0 3 0 56 	3817.90932674	0.09476270	1
2 0 2 0 39 	2010.19417293	0.06562337	2
2 0 2 0 38 	1979.48751966	0.06362270	3
2 0 2 0 32 	1811.75710937	0.06338270	2
2 0 2 0 31 	1786.55464879	0.06514337	2
2 0 2 0 30 	1762.13637490	0.06314270	3
12 0 1 0 0 	6707.53073055	0.06506030	1
12 0 1 0 1 	6708.30200667	0.06150000	2
12 0 1 0 2 	6709.84903736	0.06494030	1
12 0 1 0 3 	6712.16194474	0.06150000	2
12 0 1 0 6 	6723.73941429	0.06470030	2
12 0 1 0 7 	6729.14104483	0.06174000	2
12 0 1 0 8 	6735.31526833	0.06458030	2
12 0 1 0 9 	6742.25960402	0.06198000	1
